name,rating,score,votes,budget,gross,runtime,log_votes,weighted_score,runtime_category,director_top10,writer_top10,star_top30,genre_top10,country_top5,company_top10,is_hit
Carol,R,0.7162162162162161,0.6817414952692432,0.7009427906528706,0.7596599985976396,0.26442307692307687,11.695255355062796,84.20583855645212,normal,Others,Others,Others,Drama,United Kingdom,Others,1
No Escape,R,0.6621621621621621,0.6399860282990236,0.7302332770807968,0.7790828747834069,0.1923076923076923,11.302216779257382,76.8550740989502,normal,Others,Others,Others,Action,United States,Others,1
The Boy Next Door,R,0.3783783783783784,0.5650293554348617,0.6009572235552868,0.7766756788434186,0.13461538461538458,10.59665973278358,49.80430074408282,normal,Others,Others,Others,Others,United States,Universal Pictures,1
Southpaw,R,0.7432432432432432,0.7475743927134725,0.7871841300150656,0.8129387647499093,0.2932692307692307,12.314931534737134,91.1304933570548,long,Others,Others,Others,Action,Others,Others,1
Maze Runner: The Scorch Trials,PG-13,0.5945945945945945,0.750857920184823,0.8527758064554561,0.8918093385102728,0.32692307692307687,12.345838935721968,77.7787852950484,long,Others,Others,Others,Action,United States,Others,1
The Last Witch Hunter,PG-13,0.5540540540540541,0.6602260063882829,0.8887231041955851,0.8431669664661106,0.20673076923076927,11.49273296168228,68.95639777009369,normal,Others,Others,Others,Action,United States,Others,0
Green Room,R,0.6891891891891891,0.6744119228311675,0.6215812079313173,0.6068329279949471,0.15384615384615385,11.6262630788088,81.3838415516616,normal,Others,Others,Others,Horror,United States,Others,0
Burnt,R,0.635135135135135,0.6724976976653442,0.7497091165745452,0.753503327713835,0.1826923076923077,11.60824473564232,76.61441525523932,normal,Others,Others,Others,Comedy,United States,Others,0
The Good Dinosaur,PG,0.6486486486486486,0.6685625590627237,0.9625249851731082,0.8957970382072336,0.14423076923076922,11.571203807011967,77.5270655069802,normal,Others,Others,Others,Animation,United States,Others,0
The Gift,R,0.6891891891891891,0.7018459546243135,0.6215812079313173,0.7842762381191823,0.21634615384615385,11.884495917930655,83.19147142551459,normal,Others,Others,Others,Drama,United States,Others,1
Point Break,PG-13,0.45945945945945943,0.6081041018246233,0.9029704435124427,0.8370852926384658,0.2451923076923077,11.002116507732016,58.311217490979686,normal,Others,Others,Others,Action,Others,Others,0
Get Hard,R,0.5540540540540541,0.687764622557793,0.8137730755173961,0.8254839248655057,0.17788461538461536,11.751950239425476,70.51170143655285,normal,Others,Others,Others,Comedy,United States,Others,1
Hitman: Agent 47,R,0.5135135135135135,0.6475775652185128,0.8014314690385113,0.8058082696909734,0.15865384615384615,11.373674891823535,64.82994688339416,normal,Others,Others,Others,Action,United States,Twentieth Century Fox,1
Entourage,R,0.635135135135135,0.6346058288370026,0.7871841300150656,0.7726615441075406,0.19711538461538458,11.251573687764475,74.26038633924554,normal,Others,Others,Others,Comedy,United States,Warner Bros.,0
Steve Jobs,R,0.7162162162162161,0.712303921004802,0.7871841300150656,0.7495704195163788,0.28365384615384615,11.982935344196433,86.27713447821432,long,Others,Others,Others,Biography,United Kingdom,Universal Pictures,0
Scouts Guide to the Zombie Apocalypse,R,0.5945945945945945,0.5821616975405025,0.7231201718424208,0.7006566195095705,0.14423076923076922,10.757924157061597,67.77492218948805,normal,Others,Others,Others,Action,United States,Paramount Pictures,0
Hardcore Henry,R,0.6486486486486486,0.651179143308526,0.5368932854079981,0.7032946977270604,0.15865384615384615,11.407576060361786,76.43075960442397,normal,Others,Others,Others,Action,Others,Others,1
Joy,PG-13,0.635135135135135,0.6910590495088508,0.851248089728123,0.8190662865297285,0.2932692307692307,11.78296023574194,77.7675375558968,long,Others,Others,Others,Biography,United States,Others,0
Masterminds,PG-13,0.527027027027027,0.5929016869613336,0.7703331046475647,0.7399588111600328,0.15384615384615385,10.859018228147889,62.98230572325775,normal,Others,Others,Others,Biography,United States,Others,0
Brooklyn,PG-13,0.7567567567567567,0.6942543815241332,0.6944541795198192,0.7879145093437139,0.2596153846153846,11.81303746480054,88.59778098600404,normal,Others,Others,Others,Drama,United Kingdom,Others,1
Self/less,PG-13,0.6216216216216216,0.6546626166421182,0.7739580694742204,0.7444360546329729,0.2596153846153846,11.440365524765756,74.36237591097742,normal,Others,Others,Others,Action,United States,Others,0
Ted 2,R,0.5945945945945945,0.731118447445814,0.8628162628951473,0.8679829503539036,0.25,12.160033942617156,76.60821383848808,normal,Others,Others,Mark Wahlberg,Comedy,United States,Universal Pictures,1
Pan,PG,0.5135135135135135,0.6115875561197427,0.9359360390546126,0.8344608116087189,0.23076923076923073,11.034905792929417,62.89896301969767,normal,Others,Others,Others,Adventure,United States,Warner Bros.,0
Pixels,PG-13,0.4864864864864864,0.6942543815241332,0.8866460559282597,0.8761185473737494,0.20192307692307687,11.81303746480054,64.97170605640297,normal,Others,Others,Adam Sandler,Action,United States,Columbia Pictures,1
Demolition,R,0.6891891891891891,0.6546626166421182,0.6856451599423127,0.6163224590869414,0.1826923076923077,11.440365524765756,80.0825586733603,normal,Others,Others,Others,Comedy,United States,Others,0
Macbeth,R,0.635135135135135,0.5969110523919509,0.7231201718424208,0.7013921356636665,0.24038461538461542,10.896757843893464,71.91860176969686,normal,Others,Others,Others,Drama,United Kingdom,Others,0
Daddy's Home,PG-13,0.581081081081081,0.6744119228311675,0.8343970640525399,0.8755658873079388,0.15865384615384615,11.6262630788088,72.08283108861457,normal,Others,Others,Others,Comedy,United States,Paramount Pictures,1
Run All Night,R,0.635135135135135,0.6675555697927177,0.8343970640525399,0.796750699942183,0.2451923076923077,11.561725152903833,76.3073860091653,normal,Others,Others,Others,Action,United States,Warner Bros.,0
Mr. Right,R,0.6081081081081081,0.5929016869613336,0.665021173255664,0.4890824574179729,0.15384615384615385,10.859018228147889,69.49771666014648,normal,Others,Others,Others,Action,United States,Others,0
Magic Mike XXL,R,0.4999999999999999,0.5949252825431411,0.7218795525037504,0.8289149226954304,0.25,10.87806606028079,60.91716993757242,normal,Others,Others,Others,Comedy,United States,Warner Bros.,1
The DUFF,PG-13,0.6216216216216216,0.6475775652185128,0.6706243886490505,0.7649446551861845,0.1826923076923077,11.373674891823535,73.92888679685298,normal,Others,Others,Others,Comedy,United States,Others,1
Trumbo,R,0.7567567567567567,0.6359766376466024,0.7231201718424208,0.6784064391630524,0.2932692307692307,11.264476926102368,84.48357694576775,long,Others,Others,Others,Biography,United States,Others,0
Hotel Transylvania 2,PG,0.6486486486486486,0.6753562546955066,0.8778370356155564,0.9188381591179517,0.125,11.635151947212842,77.95551804632605,short,Others,Others,Adam Sandler,Animation,United States,Columbia Pictures,1
The Longest Ride,PG-13,0.7027027027027026,0.6373299836707015,0.7987523030008651,0.7884731336638644,0.28846153846153844,11.277215789596893,80.06823210613794,long,Others,Others,Others,Drama,United States,Others,0
Victor Frankenstein,PG-13,0.5540540540540541,0.5969110523919509,0.858646017592079,0.749167218256797,0.22596153846153844,10.896757843893464,65.38054706336078,normal,Others,Others,Others,Drama,United Kingdom,Others,0
Insidious: Chapter 3,PG-13,0.5675675675675674,0.6591363918114171,0.6856451599423127,0.826214642653343,0.16346153846153844,11.48247656671073,70.04310705693545,normal,Others,Leigh Whannell,Others,Horror,Canada,Others,1
Goosebumps,PG,0.5945945945945945,0.6425772856372353,0.8481147470311065,0.8479570160298691,0.1923076923076923,11.326607934898927,71.35762998986324,normal,Others,Others,Others,Adventure,United States,Others,1
Aloha,PG-13,0.472972972972973,0.6149604074367853,0.8065674990075379,0.7320472359599497,0.20192307692307687,11.06665398721974,59.7599315309866,normal,Others,Others,Others,Comedy,United States,Columbia Pictures,0
Baahubali: The Beginning,Not Rated,0.8243243243243242,0.6695600929836044,0.7401053617336678,0.7277223606870187,0.46153846153846156,11.580593459194764,92.64474767355811,long,Others,Others,Others,Action,Others,Others,0
The Wedding Ringer,R,0.635135135135135,0.6274732076215098,0.7626265798411348,0.8037806346376135,0.1826923076923077,11.184435286790633,73.81727289281817,normal,Others,Others,Others,Comedy,United States,Others,1
Sisters,R,0.5540540540540541,0.6149604074367853,0.7871841300150656,0.821493323869541,0.26442307692307687,11.06665398721974,66.39992392331844,normal,Others,Others,Others,Comedy,United States,Others,1
Secret in Their Eyes,PG-13,0.5945945945945945,0.5798769794896549,0.7473691243866162,0.7503396700158269,0.23076923076923073,10.736418414365376,67.63943601050187,normal,Others,Others,Others,Crime,United States,Others,0
Irrational Man,R,0.635135135135135,0.6081041018246233,0.6944541795198192,0.73479248003199,0.15384615384615385,11.002116507732016,72.61396895103131,normal,Woody Allen,Woody Allen,Others,Comedy,United States,Others,1
Wild Card,R,0.4999999999999999,0.5949252825431411,0.7871841300150656,0.6443178586648042,0.13942307692307693,10.87806606028079,60.91716993757242,normal,Others,Others,Others,Action,United States,Others,0
Paper Towns,PG-13,0.581081081081081,0.6602260063882829,0.7024961843855658,0.8082412151678375,0.22115384615384615,11.49273296168228,71.25494436243014,normal,Others,Others,Others,Adventure,United States,Others,1
The Lady in the Van,PG-13,0.6486486486486486,0.5232747409531712,0.6384322308341582,0.7614228331757638,0.19711538461538458,10.203629181337648,68.36431551496224,normal,Others,Others,Others,Biography,United Kingdom,Others,1
The SpongeBob Movie: Sponge Out of Water,PG,0.5540540540540541,0.5908387965786827,0.8706314590120249,0.8944187735007909,0.13942307692307693,10.839600519357369,65.03760311614421,normal,Others,Others,Others,Animation,United States,Others,1
Child 44,R,0.6216216216216216,0.6214009228774041,0.8343970640525399,0.6864669495111808,0.3557692307692307,11.127277689932466,72.32730498456102,long,Others,Others,Others,Crime,Others,Others,0
Beasts of No Nation,TV-MA,0.7837837837837837,0.6332171006852046,0.6384322308341582,0.36642990783729373,0.3557692307692307,11.23850177707664,86.53646368349014,long,Others,Others,Others,Drama,United States,Others,0
Me and Earl and the Dying Girl,PG-13,0.7837837837837837,0.6869248020598772,0.665021173255664,0.6635193097526828,0.20192307692307687,11.744045122410055,90.42914744255744,normal,Others,Others,Others,Comedy,United States,Others,0
Concussion,PG-13,0.7027027027027026,0.6499921321601717,0.8014314690385113,0.7718181115070235,0.28846153846153844,11.39640288460621,80.9144604807041,long,Others,Others,Will Smith,Biography,United Kingdom,Others,0
The Diary of a Teenage Girl,R,0.6756756756756757,0.534467593659968,0.5368932854079981,0.5582523293403583,0.1875,10.308985993422082,71.13200335461237,normal,Others,Others,Others,Comedy,United States,Others,0
The Walk,PG,0.7297297297297296,0.6843647570712158,0.8014314690385113,0.7866404480329388,0.28846153846153844,11.719947764402807,85.55561868014048,long,Others,Others,Others,Action,United States,Others,0
Tangerine,R,0.7027027027027026,0.5271382109236692,0.2600143294274536,0.5091187574978848,0.12019230769230771,10.239995502805316,72.70396806991774,short,Others,Others,Others,Comedy,United States,Others,1
A Walk in the Woods,R,0.6081081081081081,0.5192654511860612,0.665021173255664,0.754992070004759,0.19711538461538458,10.165890277802454,65.0616977779357,normal,Others,Others,Others,Adventure,United States,Others,1
Sinister 2,R,0.45945945945945943,0.5887350550466303,0.6856451599423127,0.7777778331253016,0.16346153846153844,10.819798284210286,57.34493090631452,normal,Others,Others,Others,Horror,United States,Others,1
Anomalisa,R,0.7297297297297296,0.6214009228774041,0.665021173255664,0.6330545866102781,0.1298076923076923,11.127277689932466,81.229127136507,normal,Others,Others,Others,Animation,United Kingdom,Others,0
Mississippi Grind,R,0.6081081081081081,0.5015187724635509,0.6384322308341582,0.46567985357703695,0.21634615384615385,9.99884318585288,63.99259638945844,normal,Others,Others,Others,Comedy,United States,Others,0
Woman in Gold,PG-13,0.7297297297297296,0.6007745926215647,0.6944541795198192,0.787100500190274,0.22115384615384615,10.933124826700707,79.81181123491515,normal,Others,Others,Others,Biography,United Kingdom,Others,1
Eddie the Eagle,PG-13,0.7432432432432432,0.6487917083242044,0.7626265798411348,0.7684535059474107,0.20673076923076927,11.38510345703214,84.24976558203785,normal,Others,Others,Others,Biography,United Kingdom,Others,1
Eye in the Sky,R,0.7297297297297296,0.6399860282990236,0.709894111775549,0.7510843895438897,0.1875,11.302216779257382,82.50618248857889,normal,Others,Others,Others,Action,United Kingdom,Others,1
The Second Best Exotic Marigold Hotel,PG,0.635135135135135,0.5413237886133447,0.6856451599423127,0.8085918397715572,0.28365384615384615,10.373522431293592,68.46524804653771,long,Others,Others,Others,Comedy,United Kingdom,Others,1
Poltergeist,PG-13,0.4054054054054054,0.6007745926215647,0.8014314690385113,0.8153262321266932,0.14423076923076922,10.933124826700707,53.57231165083347,normal,Others,Others,Others,Horror,United States,Others,1
The Meddler,PG-13,0.5945945945945945,0.4371283956946741,0.5803332403345652,0.6303285852305165,0.1923076923076923,9.39274525863144,59.17429512937808,normal,Others,Others,Others,Comedy,United States,Others,0
We Are Your Friends,R,0.581081081081081,0.5567471253106125,0.5368932854079981,0.6766444554375377,0.15865384615384615,10.518700218288163,65.21594135338663,normal,Others,Others,Others,Drama,United Kingdom,Others,1
Grandma,R,0.6486486486486486,0.46083285598885004,0.42561649671349266,0.648634605494625,0.07692307692307693,9.61587214452889,64.42634336834357,short,Others,Others,Others,Comedy,United States,Others,1
By the Sea,R,0.45945945945945943,0.48594473664249616,0.6856451599423127,0.5989350545515655,0.28365384615384615,9.852246888342531,52.21690850821541,long,Others,Others,Brad Pitt,Drama,France,Universal Pictures,0
Mortdecai,R,0.4864864864864864,0.6229518413505487,0.851248089728123,0.7700044362026137,0.21153846153846156,11.141876276228,61.280319519254,normal,Others,Others,Johnny Depp,Action,United Kingdom,Others,0
Project Almanac,PG-13,0.6081081081081081,0.6346058288370026,0.7024961843855658,0.7472268810230884,0.20673076923076927,11.251573687764475,72.01007160169266,normal,Others,Others,Others,Drama,United States,Others,1
The Man Who Knew Infinity,PG-13,0.7162162162162161,0.5949252825431411,0.6856451599423127,0.6828904470792303,0.21634615384615385,10.87806606028079,78.3220756340217,normal,Others,Others,Others,Biography,United Kingdom,Others,0
Z for Zachariah,PG-13,0.5540540540540541,0.5308660969743816,0.6590562167506008,0.4591138304322511,0.16826923076923078,10.275085591132717,61.65051354679629,normal,Others,Others,Others,Drama,Others,Others,0
Equals,PG-13,0.5675675675675674,0.5308660969743816,0.7290851287325871,0.5686211544440274,0.1826923076923077,10.275085591132717,62.67802210590956,normal,Others,Others,Others,Drama,United States,Others,0
